definition_kind,definition_id,definition_name,prerequisite_status,effect_coverage,automation_level,needs_review,source_id,source_page
move,plasma-fists,Plasma Fists,none,manual,manual_text,False,sumo,10
move,play-nice,Play Nice,none,full,machine_ready,False,core,403
move,play-rough,Play Rough,none,full,machine_ready,False,core,361
move,pluck,Pluck,none,manual,manual_text,False,core,375
move,poison-fang,Poison Fang,none,manual,manual_text,False,core,415
move,poison-gas,Poison Gas,none,manual,manual_text,False,core,415
move,poison-jab,Poison Jab,none,manual,manual_text,False,core,415
move,poison-powder,Poison Powder,none,full,machine_ready,False,core,415
move,poison-sting,Poison Sting,none,manual,manual_text,False,core,415
move,poison-tail,Poison Tail,none,manual,manual_text,False,core,415
move,pollen-puff,Pollen Puff,none,manual,manual_text,False,sumo,7
move,pound,Pound,none,full,manual_text,False,core,403
move,powder,Powder,none,manual,manual_text,False,core,347
move,powder-snow,Powder Snow,none,manual,manual_text,False,core,390
move,power-gem,Power Gem,none,full,manual_text,False,core,426
move,power-split,Power Split,none,manual,hybrid,False,core,422
move,power-swap,Power Swap,none,manual,manual_text,False,core,422
move,power-trick,Power Trick,none,manual,manual_text,False,core,422
move,power-trip,Power Trip,none,manual,manual_text,False,sumo,8
move,power-whip,Power Whip,none,full,manual_text,False,core,383
move,power-up-punch,Power-Up Punch,none,manual,hybrid,False,core,366
move,precipice-blades,Precipice Blades,none,manual,manual_text,False,core,387
move,present,Present,none,manual,manual_text,False,core,404
move,prismatic-laser,Prismatic Laser,none,none,metadata_only,False,sumo,21
move,protect,Protect,none,manual,manual_text,False,core,404
move,psybeam,Psybeam,none,manual,manual_text,False,core,422
move,psych-up,Psych Up,none,manual,manual_text,False,core,404
move,psychic,Psychic,none,partial,hybrid,False,core,423
move,psychic-fangs,Psychic Fangs,none,manual,manual_text,False,sumo,21
move,psychic-terrain,Psychic Terrain,none,manual,manual_text,False,sumo,21
move,psycho-boost,Psycho Boost,none,full,machine_ready,False,core,423
move,psycho-cut,Psycho Cut,none,manual,manual_text,False,core,423
move,psycho-shift,Psycho Shift,none,manual,manual_text,False,core,423
move,psyshock,Psyshock,none,manual,manual_text,False,core,423
move,psystrike,Psystrike,none,manual,manual_text,False,core,423
move,psywave,Psywave,none,manual,manual_text,False,core,423
move,punishment,Punishment,none,manual,manual_text,False,core,352
move,purify,Purify,none,manual,manual_text,False,sumo,20
move,pursuit,Pursuit,none,manual,manual_text,False,core,352
move,pyro-ball,Pyro Ball,none,full,machine_ready,False,new,10
move,quash,Quash,none,manual,manual_text,False,core,352
move,quick-attack,Quick Attack,none,manual,manual_text,False,core,404
move,quick-guard,Quick Guard,none,manual,manual_text,False,core,366
move,quiver-dance,Quiver Dance,none,manual,manual_text,False,core,347
move,rage,Rage,none,partial,hybrid,False,core,404
move,rage-powder,Rage Powder,none,partial,hybrid,False,core,347
move,rain-dance,Rain Dance,none,partial,hybrid,False,core,433
move,rapid-spin,Rapid Spin,none,manual,manual_text,False,new,12
move,razor-leaf,Razor Leaf,none,manual,manual_text,False,core,383
move,razor-shell,Razor Shell,none,full,machine_ready,False,core,434
move,razor-wind,Razor Wind,none,manual,manual_text,False,core,404
move,recover,Recover,none,manual,manual_text,False,core,405
move,recycle,Recycle,none,manual,manual_text,False,core,405
move,reflect,Reflect,none,manual,manual_text,False,core,424
move,reflect-type,Reflect Type,none,manual,manual_text,False,core,405
move,refresh,Refresh,none,manual,manual_text,False,core,405
move,relic-song,Relic Song,none,manual,manual_text,False,core,405
move,rending-spell,Rending Spell,none,manual,manual_text,False,got,44
move,resonance-beam,Resonance Beam,none,manual,manual_text,False,got,44
move,rest,Rest,none,manual,manual_text,False,core,424
move,retaliate,Retaliate,none,manual,manual_text,False,core,405
move,return,Return,none,manual,manual_text,False,core,405
move,revelation-dance,Revelation Dance,none,manual,manual_text,False,sumo,19
move,revenge,Revenge,none,manual,manual_text,False,core,366
move,reversal,Reversal,none,manual,manual_text,False,core,366
move,riposte,Riposte,none,manual,manual_text,False,core,290
move,roar,Roar,none,manual,manual_text,False,core,406
move,roar-of-time,Roar of Time,none,manual,manual_text,False,core,355
move,rock-blast,Rock Blast,none,full,manual_text,False,core,426
move,rock-climb,Rock Climb,none,manual,manual_text,False,core,406
move,rock-polish,Rock Polish,none,full,machine_ready,False,core,426
move,rock-slide,Rock Slide,none,manual,manual_text,False,core,426
move,rock-smash,Rock Smash,none,full,machine_ready,False,core,367
move,rock-throw,Rock Throw,none,full,manual_text,False,core,426
move,rock-tomb,Rock Tomb,none,manual,manual_text,False,core,427
move,rock-wrecker,Rock Wrecker,none,full,manual_text,False,core,427
move,role-play,Role Play,none,manual,manual_text,False,core,424
move,rolling-kick,Rolling Kick,none,manual,manual_text,False,core,367
move,rollout,Rollout,none,manual,manual_text,False,core,427
move,roost,Roost,none,manual,manual_text,False,core,375
move,rototiller,Rototiller,none,manual,manual_text,False,core,387
move,round,Round,none,manual,manual_text,False,core,406
move,sacred-fire,Sacred Fire,none,manual,manual_text,False,core,372
move,sacred-sword,Sacred Sword,none,manual,manual_text,False,core,367
move,safeguard,Safeguard,none,manual,manual_text,False,core,406
move,salvo,Salvo,none,full,manual_text,False,core,289
move,sand-attack,Sand Attack,none,full,machine_ready,False,core,387
move,sand-tomb,Sand Tomb,none,manual,manual_text,False,core,387
move,sandstorm,Sandstorm,none,manual,manual_text,False,core,427
move,scald,Scald,none,manual,manual_text,False,core,434
move,scary-face,Scary Face,none,full,machine_ready,False,core,406
move,scratch,Scratch,none,full,manual_text,False,core,406
move,screech,Screech,none,manual,manual_text,False,core,406
move,searing-shot,Searing Shot,none,manual,manual_text,False,core,372
move,secret-force,Secret Force,none,manual,manual_text,False,got,45
move,secret-power,Secret Power,none,manual,manual_text,False,core,407
move,secret-sword,Secret Sword,none,manual,manual_text,False,core,367
move,seed-bomb,Seed Bomb,none,full,manual_text,False,core,383
move,seed-flare,Seed Flare,none,manual,manual_text,False,core,383
move,seismic-toss,Seismic Toss,none,manual,manual_text,False,core,367
move,self-destruct,Self-Destruct,none,manual,manual_text,False,core,407
move,shadow-ball,Shadow Ball,none,manual,manual_text,False,core,378
move,shadow-bone,Shadow Bone,none,full,machine_ready,False,sumo,15
move,shadow-claw,Shadow Claw,none,manual,manual_text,False,core,378
move,shadow-force,Shadow Force,none,manual,manual_text,False,core,379
move,shadow-punch,Shadow Punch,none,manual,manual_text,False,core,379
move,shadow-sneak,Shadow Sneak,none,manual,manual_text,False,core,379
move,sharpen,Sharpen,none,full,machine_ready,False,core,407
move,sheer-cold,Sheer Cold,none,manual,manual_text,False,core,390
move,shell-smash,Shell Smash,none,full,machine_ready,False,core,407
move,shell-trap,Shell Trap,none,manual,manual_text,False,sumo,13
move,shift-gear,Shift Gear,none,full,machine_ready,False,core,431
move,shock-wave,Shock Wave,none,manual,manual_text,False,core,358
move,shore-up,Shore Up,none,manual,manual_text,False,sumo,17
move,signal-beam,Signal Beam,none,manual,manual_text,False,core,348
move,silver-wind,Silver Wind,none,manual,manual_text,False,core,348
move,simple-beam,Simple Beam,none,partial,hybrid,False,core,407
move,sing,Sing,none,manual,manual_text,False,core,407
move,sketch,Sketch,none,manual,manual_text,False,core,407
move,skill-swap,Skill Swap,none,manual,manual_text,False,core,424
move,skull-bash,Skull Bash,none,manual,manual_text,False,core,407
move,sky-attack,Sky Attack,none,manual,manual_text,False,core,375
move,sky-drop,Sky Drop,none,manual,manual_text,False,core,375
move,sky-uppercut,Sky Uppercut,none,manual,manual_text,False,core,367
move,slack-off,Slack Off,none,manual,manual_text,False,core,408
move,slam,Slam,none,manual,manual_text,False,core,408
move,slash,Slash,none,manual,manual_text,False,core,408
move,sleep-powder,Sleep Powder,none,manual,manual_text,False,core,383
move,sleep-talk,Sleep Talk,none,manual,manual_text,False,core,408
move,slice,Slice,none,manual,manual_text,False,core,290
move,sludge,Sludge,none,manual,manual_text,False,core,416
move,sludge-bomb,Sludge Bomb,none,manual,manual_text,False,core,416
move,sludge-wave,Sludge Wave,none,manual,manual_text,False,core,416
move,smack-down,Smack Down,none,manual,manual_text,False,core,427
move,smart-strike,Smart Strike,none,manual,manual_text,False,sumo,23
move,smelling-salts,Smelling Salts,none,manual,hybrid,False,core,408
move,smog,Smog,none,manual,manual_text,False,core,416
move,smokescreen,Smokescreen,none,manual,manual_text,False,core,408
move,snap-trap,Snap Trap,none,partial,hybrid,False,new,11
move,snarl,Snarl,none,manual,manual_text,False,core,353
move,snatch,Snatch,none,manual,manual_text,False,core,353
move,snipe-shot,Snipe Shot,none,manual,manual_text,False,new,16
move,snore,Snore,none,manual,manual_text,False,core,408
move,soak,Soak,none,manual,manual_text,False,core,434
move,soft-boiled,Soft-Boiled,none,manual,manual_text,False,core,408
move,solar-beam,Solar Beam,none,manual,manual_text,False,core,383
move,solar-blade,Solar Blade,none,manual,manual_text,False,sumo,16
move,sonic-boom,Sonic Boom,none,manual,manual_text,False,core,409
move,spacial-rend,Spacial Rend,none,manual,manual_text,False,core,355
move,spark,Spark,none,manual,manual_text,False,core,358
move,sparkling-aria,Sparkling Aria,none,manual,manual_text,False,sumo,24
move,spectral-thief,Spectral Thief,none,manual,manual_text,False,sumo,15
move,speed-swap,Speed Swap,none,manual,manual_text,False,sumo,21
move,spider-web,Spider Web,none,partial,hybrid,False,core,348
move,spike-cannon,Spike Cannon,none,full,manual_text,False,core,409
move,spikes,Spikes,none,manual,manual_text,False,core,387
move,spiky-shield,Spiky Shield,none,manual,manual_text,False,core,384
move,spirit-break,Spirit Break,none,manual,manual_text,False,new,8
move,spirit-lance,Spirit Lance,none,manual,manual_text,False,got,45
move,spirit-shackle,Spirit Shackle,none,full,machine_ready,False,sumo,15
move,spit-up,Spit Up,none,manual,manual_text,False,core,409
move,spite,Spite,none,manual,manual_text,False,core,379
move,splash,Splash,none,manual,manual_text,False,core,409
move,spore,Spore,none,manual,manual_text,False,core,384
move,spotlight,Spotlight,none,full,machine_ready,False,sumo,19
move,stealth-rock,Stealth Rock,none,manual,manual_text,False,core,427
move,steam-eruption,Steam Eruption,none,manual,hybrid,True,edit,
move,steamroller,Steamroller,none,manual,manual_text,False,core,348
move,steel-beam,Steel Beam,none,manual,manual_text,False,new,15
move,steel-wing,Steel Wing,none,full,machine_ready,False,core,431
move,sticky-web,Sticky Web,none,manual,manual_text,False,core,348
move,stockpile,Stockpile,none,manual,hybrid,False,core,409
move,stomp,Stomp,none,manual,manual_text,False,core,409
move,stomping-tantrum,Stomping Tantrum,none,manual,manual_text,False,sumo,17
move,stone-edge,Stone Edge,none,manual,manual_text,False,core,428
move,stored-power,Stored Power,none,manual,manual_text,False,core,424
move,storm-throw,Storm Throw,none,manual,manual_text,False,core,367
move,strange-steam,Strange Steam,none,full,machine_ready,False,new,8
move,strength,Strength,none,manual,manual_text,False,core,409
move,strength-sap,Strength Sap,none,manual,manual_text,False,sumo,16
move,string-shot,String Shot,none,manual,manual_text,False,core,348
move,struggle-bug,Struggle Bug,none,manual,manual_text,False,core,348
move,stuff-cheeks,Stuff Cheeks,none,manual,manual_text,False,new,12
move,stun-spore,Stun Spore,none,full,machine_ready,False,core,384
move,submission,Submission,none,manual,manual_text,False,core,367
move,substitute,Substitute,none,manual,manual_text,False,core,410
move,sucker-punch,Sucker Punch,none,manual,manual_text,False,sumo,8
move,sunny-day,Sunny Day,none,partial,hybrid,False,core,372
move,sunsteel-strike,Sunsteel Strike,none,manual,manual_text,False,sumo,23
move,super-fang,Super Fang,none,manual,manual_text,False,core,410
move,superpower,Superpower,none,manual,manual_text,False,core,368
move,supersonic,Supersonic,none,partial,hybrid,False,core,410
move,surf,Surf,none,manual,manual_text,False,core,434
move,swagger,Swagger,none,partial,hybrid,False,sumo,19
move,swallow,Swallow,none,manual,manual_text,False,core,410
move,sweeping-strike,Sweeping Strike,none,manual,manual_text,False,core,291
move,sweet-kiss,Sweet Kiss,none,partial,hybrid,False,core,362
move,sweet-scent,Sweet Scent,none,manual,manual_text,False,core,410
move,swift,Swift,none,manual,manual_text,False,core,410
move,switcheroo,Switcheroo,none,manual,manual_text,False,core,353
move,swords-dance,Swords Dance,none,full,machine_ready,False,core,411
move,synchronoise,Synchronoise,none,manual,manual_text,False,core,424
move,synthesis,Synthesis,none,manual,manual_text,False,core,384
move,tackle,Tackle,none,manual,manual_text,False,sumo,19
move,tail-glow,Tail Glow,none,full,machine_ready,False,core,349
move,tail-slap,Tail Slap,none,full,manual_text,False,core,411
move,tail-whip,Tail Whip,none,manual,manual_text,False,core,411
move,tailwind,Tailwind,none,manual,manual_text,True,core,376
move,take-aim,Take Aim,none,manual,manual_text,False,core,289
move,take-down,Take Down,none,manual,manual_text,False,core,411
move,tar-shot,Tar Shot,none,partial,hybrid,False,new,14
move,taunt,Taunt,none,full,machine_ready,False,core,353
move,tearful-look,Tearful Look,none,manual,manual_text,False,sumo,19
move,teatime,Teatime,none,manual,manual_text,False,new,12
move,techno-blast,Techno Blast,none,manual,manual_text,False,core,411
move,teeter-dance,Teeter Dance,none,manual,manual_text,False,core,411
move,telekinesis,Telekinesis,none,manual,manual_text,False,core,425
move,teleport,Teleport,none,manual,manual_text,False,core,425
move,thief,Thief,none,manual,manual_text,False,core,353
move,thousand-arrows,Thousand Arrows,none,manual,manual_text,False,sumo,17
move,thousand-waves,Thousand Waves,none,full,machine_ready,False,sumo,17
move,thrash,Thrash,none,full,machine_ready,False,core,411
move,throat-chop,Throat Chop,none,manual,manual_text,False,sumo,8
move,thunder,Thunder,none,manual,manual_text,False,core,358
move,thunder-fang,Thunder Fang,none,partial,hybrid,False,core,358
move,thunder-punch,Thunder Punch,none,manual,manual_text,False,core,358
move,thunder-shock,Thunder Shock,none,manual,manual_text,False,core,358
move,thunder-wave,Thunder Wave,none,manual,manual_text,False,sumo,10
move,thunderbolt,Thunderbolt,none,manual,manual_text,False,core,358
move,tickle,Tickle,none,full,machine_ready,False,core,412
move,titanic-slam,Titanic Slam,none,manual,manual_text,False,core,291
move,topsy-turvy,Topsy-Turvy,none,manual,manual_text,False,core,353
move,torment,Torment,none,full,machine_ready,False,core,353
move,touch-of-fatigue,Touch of Fatigue,none,manual,manual_text,False,edit,54
move,toxic,Toxic,none,partial,hybrid,False,core,416
move,toxic-spikes,Toxic Spikes,none,manual,hybrid,False,core,416
move,toxic-thread,Toxic Thread,none,partial,hybrid,False,sumo,20
move,transform,Transform,none,manual,manual_text,False,core,412
