id,display_name,national_dex_number,display_dex_id,variant_index,variant_of,variant_kind,variant_label,generation,enabled,enabled_for_character_creation,mechanical_completeness,types,base_stats,height,weight,gender_ratio,egg_groups,habitats,source_id,source_page,needs_review,reference_validation
sudowoodo,Sudowoodo,,,,,,,,True,True,complete,"[""Rock""]","{""hp"":7,""attack"":10,""defense"":12,""special_attack"":3,""special_defense"":7,""speed"":3}","{""raw"":""3' 11\"" / 1.2m (Medium)"",""meters"":1.2,""size_class"":""Medium""}","{""raw"":""83.8 lbs / 38kg (3)"",""kg"":38.0,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Mineral""]","[""Forest"",""Taiga""]",gen8,612,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
suicune,Suicune,,,,,,,,True,True,complete,"[""Water""]","{""hp"":10,""attack"":8,""defense"":12,""special_attack"":9,""special_defense"":12,""speed"":9}","{""raw"":""6' 7\"" / 2m (Large)"",""meters"":2.0,""size_class"":""Large""}","{""raw"":""412.3 lbs / 187kg (5)"",""kg"":187.0,""weight_class"":5}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Grassland""]",gen8,873,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
sunflora,Sunflora,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":8,""attack"":8,""defense"":6,""special_attack"":11,""special_defense"":9,""speed"":3}","{""raw"":""2' 7\"" / 0.8m (Small)"",""meters"":0.8,""size_class"":""Small""}","{""raw"":""18.7 lbs / 8.5kg (1)"",""kg"":8.5,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Plant""]","[""Grassland""]",gen8,449,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
sunkern,Sunkern,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":3,""attack"":3,""defense"":3,""special_attack"":3,""special_defense"":3,""speed"":3}","{""raw"":""1' 0\"" / 0.3m (Small)"",""meters"":0.3,""size_class"":""Small""}","{""raw"":""4 lbs / 1.8kg (1)"",""kg"":1.8,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Plant""]","[""Forest"",""Grassland""]",gen8,448,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
surskit,Surskit,,,,,,,,True,True,complete,"[""Bug"",""Water""]","{""hp"":4,""attack"":3,""defense"":3,""special_attack"":5,""special_defense"":5,""speed"":7}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""3.7 lbs / 1.7kg (1)"",""kg"":1.7,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Water 1"",""Bug""]","[""Freshwater""]",gen8,316,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
swablu,Swablu,,,,,,,,True,True,complete,"[""Normal"",""Flying""]","{""hp"":5,""attack"":4,""defense"":6,""special_attack"":4,""special_defense"":8,""speed"":5}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""2.6 lbs / 1.2kg (1)"",""kg"":1.2,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Flying"",""Dragon""]","[""Forest"",""Rainforest""]",gen8,539,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
swadloon,Swadloon,,,,,,,,True,True,complete,"[""Bug"",""Grass""]","{""hp"":6,""attack"":6,""defense"":9,""special_attack"":5,""special_defense"":8,""speed"":4}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""16.1 lbs / 7.3kg (1)"",""kg"":7.3,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Forest""]",gen8,100,False,"{""unresolved_abilities"":0,""unresolved_move_references"":4,""unresolved_capabilities"":0}"
swalot,Swalot,,,,,,,,True,True,complete,"[""Poison""]","{""hp"":10,""attack"":7,""defense"":8,""special_attack"":7,""special_defense"":8,""speed"":6}","{""raw"":""5' 7\"" / 1.7m (Medium)"",""meters"":1.7,""size_class"":""Medium""}","{""raw"":""176.4 lbs / 80kg (4)"",""kg"":80.0,""weight_class"":4}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Indeterminate""]","[""Grassland"",""Marsh"",""Urban""]",gen8,573,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":1}"
swampert,Swampert,,,,,,,,True,True,complete,"[""Water"",""Ground""]","{""hp"":10,""attack"":11,""defense"":9,""special_attack"":9,""special_defense"":9,""speed"":6}","{""raw"":""4' 11\"" / 1.5m (Medium)"",""meters"":1.5,""size_class"":""Medium""}","{""raw"":""180.6 lbs / 81.9kg (4)"",""kg"":81.9,""weight_class"":4}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Monster"",""Water 1""]","[""Marsh""]",gen8,72,False,"{""unresolved_abilities"":0,""unresolved_move_references"":4,""unresolved_capabilities"":0}"
swanna,Swanna,,,,,,,,True,True,complete,"[""Water"",""Flying""]","{""hp"":8,""attack"":9,""defense"":6,""special_attack"":9,""special_defense"":6,""speed"":10}","{""raw"":""4' 3\"" / 1.3m (Medium)"",""meters"":1.3,""size_class"":""Medium""}","{""raw"":""53.4 lbs / 24.2kg (2)"",""kg"":24.2,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Water 1"",""Flying""]","[""Freshwater"",""Marsh""]",gen8,674,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
swellow,Swellow,,,,,,,,True,True,complete,"[""Normal"",""Flying""]","{""hp"":6,""attack"":9,""defense"":6,""special_attack"":8,""special_defense"":5,""speed"":13}","{""raw"":""2' 4\"" / 0.7m (Small)"",""meters"":0.7,""size_class"":""Small""}","{""raw"":""43.7 lbs / 19.8kg (2)"",""kg"":19.8,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Flying""]","[""Forest"",""Grassland""]",gen8,536,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
swinub,Swinub,,,,,,,,True,True,complete,"[""Ice"",""Ground""]","{""hp"":5,""attack"":5,""defense"":4,""special_attack"":3,""special_defense"":3,""speed"":5}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""14.3 lbs / 6.5kg (1)"",""kg"":6.5,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field""]","[""Cave"",""Taiga"",""Tundra""]",gen8,200,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
swirlix,Swirlix,,,,,,,,True,True,complete,"[""Fairy""]","{""hp"":6,""attack"":5,""defense"":7,""special_attack"":6,""special_defense"":6,""speed"":5}","{""raw"":""1' 4\"" / 0.4m (Small)"",""meters"":0.4,""size_class"":""Small""}","{""raw"":""7.7 lbs / 3.5kg (1)"",""kg"":3.5,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Fairy""]","[""Grassland""]",gen8,382,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
swoobat,Swoobat,,,,,,,,True,True,complete,"[""Psychic"",""Flying""]","{""hp"":7,""attack"":6,""defense"":6,""special_attack"":8,""special_defense"":6,""speed"":11}","{""raw"":""2' 11\"" / 0.9m (Small)"",""meters"":0.9,""size_class"":""Small""}","{""raw"":""23.1 lbs / 10.5kg (1)"",""kg"":10.5,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field"",""Flying""]","[""Cave"",""Forest""]",gen8,601,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
sylveon,Sylveon,,,,,,,,True,True,complete,"[""Fairy""]","{""hp"":10,""attack"":7,""defense"":7,""special_attack"":11,""special_defense"":13,""speed"":6}","{""raw"":""3' 3\"" / 1m (Medium)"",""meters"":1.0,""size_class"":""Medium""}","{""raw"":""51.8 lbs / 23.5kg (2)"",""kg"":23.5,""weight_class"":2}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Field""]","[""Grassland"",""Urban""]",gen8,779,False,"{""unresolved_abilities"":1,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
taillow,Taillow,,,,,,,,True,True,complete,"[""Normal"",""Flying""]","{""hp"":4,""attack"":6,""defense"":3,""special_attack"":3,""special_defense"":3,""speed"":9}","{""raw"":""1' 0\"" / 0.3m (Small)"",""meters"":0.3,""size_class"":""Small""}","{""raw"":""5.1 lbs / 2.3kg (1)"",""kg"":2.3,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Flying""]","[""Forest"",""Grassland""]",gen8,535,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
talonflame,Talonflame,,,,,,,,True,True,complete,"[""Fire"",""Flying""]","{""hp"":8,""attack"":8,""defense"":7,""special_attack"":7,""special_defense"":7,""speed"":13}","{""raw"":""3' 11\"" / 1.2m (Medium)"",""meters"":1.2,""size_class"":""Medium""}","{""raw"":""54 lbs / 24.5kg (2)"",""kg"":24.5,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Flying""]","[""Forest"",""Grassland""]",gen8,159,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
tangela,Tangela,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":7,""attack"":6,""defense"":12,""special_attack"":10,""special_defense"":4,""speed"":6}","{""raw"":""3' 3\"" / 1m (Medium)"",""meters"":1.0,""size_class"":""Medium""}","{""raw"":""77.2 lbs / 35kg (3)"",""kg"":35.0,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Plant""]","[""Forest"",""Grassland"",""Mountain"",""Rainforest""]",gen8,446,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
tangrowth,Tangrowth,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":10,""attack"":10,""defense"":13,""special_attack"":11,""special_defense"":5,""speed"":5}","{""raw"":""6' 7\"" / 2m (Large)"",""meters"":2.0,""size_class"":""Large""}","{""raw"":""283.5 lbs / 128.6kg (5)"",""kg"":128.6,""weight_class"":5}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Plant""]","[""Marsh"",""Rainforest""]",gen8,447,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
tapu-bulu,Tapu Bulu,,,,,,,,True,True,complete,"[""Grass"",""Fairy""]","{""hp"":7,""attack"":13,""defense"":12,""special_attack"":9,""special_defense"":10,""speed"":8}","{""raw"":""6' 3\"" / 1.9m (Large)"",""meters"":1.9,""size_class"":""Large""}","{""raw"":""100.3 lbs / 45.5kg (3)"",""kg"":45.5,""weight_class"":3}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Cave"",""Desert""]",gen8,938,False,"{""unresolved_abilities"":0,""unresolved_move_references"":1,""unresolved_capabilities"":0}"
tapu-fini,Tapu Fini,,,,,,,,True,True,complete,"[""Water"",""Fairy""]","{""hp"":7,""attack"":8,""defense"":12,""special_attack"":10,""special_defense"":13,""speed"":9}","{""raw"":""4' 3\"" / 1.3m (Medium)"",""meters"":1.3,""size_class"":""Medium""}","{""raw"":""46.7 lbs / 21.2kg (2)"",""kg"":21.2,""weight_class"":2}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Beach"",""Cave""]",gen8,939,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
tapu-koko,Tapu Koko,,,,,,,,True,True,complete,"[""Electric"",""Fairy""]","{""hp"":7,""attack"":12,""defense"":9,""special_attack"":10,""special_defense"":8,""speed"":13}","{""raw"":""5' 11\"" / 1.8m (Medium)"",""meters"":1.8,""size_class"":""Medium""}","{""raw"":""45.2 lbs / 20.5kg (2)"",""kg"":20.5,""weight_class"":2}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Cave"",""Mountain""]",gen8,936,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
tapu-lele,Tapu Lele,,,,,,,,True,True,complete,"[""Psychic"",""Fairy""]","{""hp"":7,""attack"":9,""defense"":8,""special_attack"":13,""special_defense"":12,""speed"":10}","{""raw"":""3' 11\"" / 1.2m (Medium)"",""meters"":1.2,""size_class"":""Medium""}","{""raw"":""41 lbs / 18.6kg (2)"",""kg"":18.6,""weight_class"":2}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Cave"",""Grassland""]",gen8,937,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
tauros,Tauros,,,,,,,,True,True,complete,"[""Normal""]","{""hp"":8,""attack"":10,""defense"":10,""special_attack"":4,""special_defense"":7,""speed"":11}","{""raw"":""4' 7\"" / 1.4m (Medium)"",""meters"":1.4,""size_class"":""Medium""}","{""raw"":""194.9 lbs / 88.4kg (4)"",""kg"":88.4,""weight_class"":4}","{""raw"":""100% M / 0% F"",""male_percent"":100.0,""female_percent"":0.0,""genderless"":false}","[""Field""]","[""Grassland""]",gen8,727,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
teddiursa,Teddiursa,,,,,,,,True,True,complete,"[""Normal""]","{""hp"":6,""attack"":8,""defense"":5,""special_attack"":5,""special_defense"":5,""speed"":4}","{""raw"":""2' 0\"" / 0.6m (Small)"",""meters"":0.6,""size_class"":""Small""}","{""raw"":""19.4 lbs / 8.8kg (1)"",""kg"":8.8,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field""]","[""Cave"",""Mountain"",""Taiga""]",gen8,531,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
tentacool,Tentacool,,,,,,,,True,True,complete,"[""Water"",""Poison""]","{""hp"":4,""attack"":4,""defense"":4,""special_attack"":5,""special_defense"":10,""speed"":7}","{""raw"":""2' 11\"" / 0.9m (Small)"",""meters"":0.9,""size_class"":""Small""}","{""raw"":""100.3 lbs / 45.5kg (3)"",""kg"":45.5,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Water 3""]","[""Ocean""]",gen8,625,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
tentacruel,Tentacruel,,,,,,,,True,True,complete,"[""Water"",""Poison""]","{""hp"":8,""attack"":7,""defense"":7,""special_attack"":8,""special_defense"":12,""speed"":10}","{""raw"":""5' 3\"" / 1.6m (Medium)"",""meters"":1.6,""size_class"":""Medium""}","{""raw"":""121.3 lbs / 55kg (4)"",""kg"":55.0,""weight_class"":4}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Water 3""]","[""Ocean""]",gen8,626,False,"{""unresolved_abilities"":0,""unresolved_move_references"":1,""unresolved_capabilities"":0}"
tepig,Tepig,,,,,,,,True,True,complete,"[""Fire""]","{""hp"":7,""attack"":6,""defense"":5,""special_attack"":5,""special_defense"":5,""speed"":5}","{""raw"":""1' 8\"" / 0.5m (Small)"",""meters"":0.5,""size_class"":""Small""}","{""raw"":""21.8 lbs / 9.9kg (1)"",""kg"":9.9,""weight_class"":1}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Field""]","[""Forest"",""Grassland"",""Mountain""]",gen8,52,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
terrakion,Terrakion,,,,,,,,True,True,complete,"[""Rock"",""Fighting""]","{""hp"":9,""attack"":13,""defense"":9,""special_attack"":7,""special_defense"":9,""speed"":11}","{""raw"":""6' 3\"" / 1.9m (Large)"",""meters"":1.9,""size_class"":""Large""}","{""raw"":""573.2 lbs / 260kg (6)"",""kg"":260.0,""weight_class"":6}","{""raw"":""No Gender"",""genderless"":true,""male_percent"":0.0,""female_percent"":0.0}","[""None""]","[""Cave"",""Mountain""]",gen8,908,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
terroster,Terroster,,,,,,,,True,True,complete,"[""Ground"",""Fighting""]","{""hp"":9,""attack"":18,""defense"":11,""special_attack"":7,""special_defense"":8,""speed"":9}","{""raw"":""3' 6'' / 1.1m (Small)"",""meters"":1.1,""size_class"":""Small""}","{""raw"":""120 lbs / 54Kg (4)"",""kg"":54.0,""weight_class"":4}","{""raw"":""100%M"",""male_percent"":100.0,""genderless"":false}","[""Monster""]","[""Urban""]",chickute,3,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
thievul,Thievul,,,,,,,,True,True,complete,"[""Dark""]","{""hp"":7,""attack"":6,""defense"":6,""special_attack"":9,""special_defense"":9,""speed"":9}","{""raw"":""3' 11\"" / 1.2m (Medium)"",""meters"":1.2,""size_class"":""Medium""}","{""raw"":""43.9 lbs / 19.9kg (2)"",""kg"":19.9,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field""]","[""Forest"",""Grassland"",""Urban""]",gen8,365,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
throh,Throh,,,,,,,,True,True,complete,"[""Fighting""]","{""hp"":12,""attack"":10,""defense"":9,""special_attack"":3,""special_defense"":9,""speed"":5}","{""raw"":""4' 3\"" / 1.3m (Medium)"",""meters"":1.3,""size_class"":""Medium""}","{""raw"":""122.4 lbs / 55.5kg (4)"",""kg"":55.5,""weight_class"":4}","{""raw"":""100% M / 0% F"",""male_percent"":100.0,""female_percent"":0.0,""genderless"":false}","[""Humanshape""]","[""Cave"",""Mountain"",""Urban""]",gen8,705,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
thundurus-incarnate-forme,THUNDURUS Incarnate Forme,,,,,,,,True,True,complete,"[""Electric"",""Flying""]","{""hp"":8,""attack"":12,""defense"":7,""special_attack"":13,""special_defense"":8,""speed"":11}","{""raw"":""4' 11\"" / 1.5m (Medium)"",""meters"":1.5,""size_class"":""Medium""}","{""raw"":""134.5 lbs / 61kg (4)"",""kg"":61.0,""weight_class"":4}","{""raw"":""100% M / 0% F"",""male_percent"":100.0,""female_percent"":0.0,""genderless"":false}","[""None""]","[""Mountain""]",gen8,913,False,"{""unresolved_abilities"":0,""unresolved_move_references"":1,""unresolved_capabilities"":1}"
thundurus-therian-forme,THUNDURUS Therian Forme,,,,,,,,True,True,complete,"[""Electric"",""Flying""]","{""hp"":8,""attack"":11,""defense"":7,""special_attack"":15,""special_defense"":8,""speed"":10}","{""raw"":""9' 10\"" / 3m (Huge)"",""meters"":3.0,""size_class"":""Huge""}","{""raw"":""134.5 lbs / 61kg (4)"",""kg"":61.0,""weight_class"":4}","{""raw"":""100% M / 0% F"",""male_percent"":100.0,""female_percent"":0.0,""genderless"":false}","[""None""]","[""Mountain""]",gen8,914,False,"{""unresolved_abilities"":0,""unresolved_move_references"":1,""unresolved_capabilities"":1}"
thwackey,Thwackey,,,,,,,,True,True,complete,"[""Grass""]","{""hp"":7,""attack"":9,""defense"":7,""special_attack"":6,""special_defense"":6,""speed"":8}","{""raw"":""2' 4\"" / 0.7m (Small)"",""meters"":0.7,""size_class"":""Small""}","{""raw"":""30.9 lbs / 14kg (2)"",""kg"":14.0,""weight_class"":2}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Field"",""Plant""]","[""Forest"",""Rainforest""]",gen8,38,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
timburr,Timburr,,,,,,,,True,True,complete,"[""Fighting""]","{""hp"":8,""attack"":8,""defense"":6,""special_attack"":3,""special_defense"":4,""speed"":4}","{""raw"":""2' 0\"" / 0.6m (Small)"",""meters"":0.6,""size_class"":""Small""}","{""raw"":""27.6 lbs / 12.5kg (2)"",""kg"":12.5,""weight_class"":2}","{""raw"":""75% M / 25% F"",""male_percent"":75.0,""female_percent"":25.0,""genderless"":false}","[""Humanshape""]","[""Mountain"",""Urban""]",gen8,151,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
